,wikidataID,attractionName,attractionDescription,country,coordinates,type,namedAfter,locatedIn,height
757,http://www.wikidata.org/entity/Q94940247,Bernhard-Haus,Museum in 4694 Ohlsdorf,Österreich,Point(13.781774 47.977239),Museum,,Ohlsdorf,
758,http://www.wikidata.org/entity/Q94940266,Stiftsmuseum Garsten,Museum in 4451 Garsten,Österreich,Point(14.407655 48.021315),Museum,,Garsten,
759,http://www.wikidata.org/entity/Q94941933,Schattleitenmühle,Museum in 4451 Garsten,Österreich,Point(14.405659 47.96226),Museum,,Garsten,
760,http://www.wikidata.org/entity/Q94941933,Schattleitenmühle,Museum in 4451 Garsten,Österreich,Point(14.405659 47.96226),Mühle,,Garsten,
761,http://www.wikidata.org/entity/Q94942376,Heimathaus St. Roman,Museum in 4793 St. Roman,Österreich,Point(13.637374 48.472306),Museum,,St. Roman,
762,http://www.wikidata.org/entity/Q94944559,Altes Forsthaus Freinberg,Museum in 4785 Neudling,Österreich,Point(13.524192 48.56564),Museum,,Freinberg,
763,http://www.wikidata.org/entity/Q94944559,Altes Forsthaus Freinberg,Museum in 4785 Neudling,Österreich,Point(13.524192 48.56564),Bauernhaus,,Freinberg,
764,http://www.wikidata.org/entity/Q94944667,Irrseer Heimatmuseum,Museum in 4893 Zell am Moos,Österreich,Point(13.318371 47.905101),Museum,,Zell am Moos,
765,http://www.wikidata.org/entity/Q94947320,Q94947320,,Portugal,Point(-8.827742 41.691856),Haus,,União das Freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,
766,http://www.wikidata.org/entity/Q94947320,Q94947320,,Portugal,Point(-8.827742 41.691856),Museum,,União das Freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,
767,http://www.wikidata.org/entity/Q94947320,Q94947320,,Portugal,Point(-8.827742 41.691856),Kulturerbe,,União das Freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,
768,http://www.wikidata.org/entity/Q94947336,Hanrieder-Gedenkraum,Museum in 4134 Putzleinsdorf,Österreich,Point(13.874484 48.516394),Museum,,Putzleinsdorf,
769,http://www.wikidata.org/entity/Q94947355,Alpineum,Museum in 4573 Hinterstoder,Österreich,Point(14.152816 47.69944),Museum,,Hinterstoder,
770,http://www.wikidata.org/entity/Q94947370,Kernlandmuseum,Museum in 4291 Lasberg,Österreich,Point(14.546047 48.461346),Museum,,Lasberg,
771,http://www.wikidata.org/entity/Q94948219,Museum ATARHOF,Museum in 4864 Attersee am Attersee,Österreich,Point(13.538527 47.914698),Museum,,Attersee am Attersee,
772,http://www.wikidata.org/entity/Q94949670,Wassermuseum,Museum in 4163 Klaffer am Hochficht,Österreich,Point(13.879597 48.694739),Museum,,Klaffer am Hochficht,
773,http://www.wikidata.org/entity/Q94951678,Mühlenmuseum Weiglmühle,Museum in 4210 Unterweitersdorf,Österreich,Point(14.463533 48.354504),Museum,,Unterweitersdorf,
774,http://www.wikidata.org/entity/Q94951678,Mühlenmuseum Weiglmühle,Museum in 4210 Unterweitersdorf,Österreich,Point(14.463533 48.354504),Mühle,,Unterweitersdorf,
775,http://www.wikidata.org/entity/Q94953949,Q94953949,,Portugal,,Haus,,Nazaré,
776,http://www.wikidata.org/entity/Q94953949,Q94953949,,Portugal,,Museum,,Nazaré,
777,http://www.wikidata.org/entity/Q94953949,Q94953949,,Portugal,,Kulturerbe,,Nazaré,
778,http://www.wikidata.org/entity/Q94981270,Museum of the gypsotheque of the Norman-Swabian Castle (Bari),museum in Italy,Italien,Point(16.867108333 41.128011111),Museum,,Bari,
779,http://www.wikidata.org/entity/Q94999155,Tanes Beekeeping Museum,"Asturian museum on the life cycle of bees, Asturias, Spain.",Spanien,Point(-5.395626 43.203777),Museum,,,
780,http://www.wikidata.org/entity/Q94999155,Tanes Beekeeping Museum,"Asturian museum on the life cycle of bees, Asturias, Spain.",Spanien,Point(-5.395626 43.203777),Besucherzentrum,,,
781,http://www.wikidata.org/entity/Q95100582,Historical museum of Apricale,museum in Italy,Italien,,Museum,,Apricale,
782,http://www.wikidata.org/entity/Q95113614,Nicanor Piñole Museum,"Monographic museum that presents the historical, social, economic and cultural environment of the artist Nicanor Piñole.",Spanien,Point(-5.664101 43.538026),Museum,,,
783,http://www.wikidata.org/entity/Q95113614,Nicanor Piñole Museum,"Monographic museum that presents the historical, social, economic and cultural environment of the artist Nicanor Piñole.",Spanien,Point(-5.664101 43.538026),Besucherzentrum,,,
784,http://www.wikidata.org/entity/Q95117039,The Forest Museum,Museum that aims to provide a global vision of the forest.,Spanien,Point(-6.514571 43.412229),Museum,,,
785,http://www.wikidata.org/entity/Q95117039,The Forest Museum,Museum that aims to provide a global vision of the forest.,Spanien,Point(-6.514571 43.412229),Besucherzentrum,,,
786,http://www.wikidata.org/entity/Q95142016,Mining town of Bustiello,A small mining town located in the Caudal Mining Basin,Spanien,Point(-5.769212 43.188847),Museum,,,
787,http://www.wikidata.org/entity/Q95142016,Mining town of Bustiello,A small mining town located in the Caudal Mining Basin,Spanien,Point(-5.769212 43.188847),Besucherzentrum,,,
788,http://www.wikidata.org/entity/Q95490230,Q95490230,,Italien,,Museum,,Poggio,
789,http://www.wikidata.org/entity/Q95490355,Q95490355,,Italien,,Museum,,,
790,http://www.wikidata.org/entity/Q95490414,Q95490414,,Italien,,Museum,,Vercelli,
791,http://www.wikidata.org/entity/Q95612522,Museum of Steel Industry in Chorzów,"museum in Chorzów, Poland",Polen,,Museum,,Chorzów,
792,http://www.wikidata.org/entity/Q95613039,Museum of Impossible Forms,"cultural center in Kontula, Helsinki, Finland",Finnland,,Museum,,Helsinki,
793,http://www.wikidata.org/entity/Q95682663,Q95682663,,Tschechien,,Museum,,,
794,http://www.wikidata.org/entity/Q95691923,Q95691923,,Italien,,Museum,,Tarent,
795,http://www.wikidata.org/entity/Q95691923,Q95691923,,Italien,,Ausstellung,,Tarent,
796,http://www.wikidata.org/entity/Q95943660,Alte Weihnachtsfabrik,"Fabrik in Neustadt bei Coburg, Deutschland",Deutschland,Point(11.11265 50.31206),Museum,,Neustadt bei Coburg,
797,http://www.wikidata.org/entity/Q95943660,Alte Weihnachtsfabrik,"Fabrik in Neustadt bei Coburg, Deutschland",Deutschland,Point(11.11265 50.31206),Fabrik,,Neustadt bei Coburg,
798,http://www.wikidata.org/entity/Q95984729,Puppenmuseum Radosti,Museum in Brünn,Tschechien,Point(16.61816 49.19782),Museum,,Brünn,
799,http://www.wikidata.org/entity/Q95997197,Q95997197,,Spanien,Point(-4.372843 43.152837),Museum,,Tudanca,
800,http://www.wikidata.org/entity/Q95997197,Q95997197,,Spanien,Point(-4.372843 43.152837),Gebäude,,Tudanca,
801,http://www.wikidata.org/entity/Q95997955,Schulmuseum Blumberg,"Museum in Ahrensfelde, Brandenburg",Deutschland,Point(13.61835 52.60215),Museum,,Ahrensfelde,
802,http://www.wikidata.org/entity/Q96000963,Q96000963,,Ungarn,Point(19.285493 46.620429),Museum,,Kiskőrös,
803,http://www.wikidata.org/entity/Q96058532,Q96058532,,Tschechien,,Museum,,,
804,http://www.wikidata.org/entity/Q96058532,Q96058532,,Tschechien,,Entwurf,,,
805,http://www.wikidata.org/entity/Q96064727,Q96064727,,Belgien,Point(4.24525 50.86975),Museum,,Dilbeek,
806,http://www.wikidata.org/entity/Q96097704,Q96097704,,Niederlande,,Museum,,Zaanstad,
807,http://www.wikidata.org/entity/Q96101456,Q96101456,,Spanien,Point(-3.6862166 40.4044857),Museum,,Madrid,
808,http://www.wikidata.org/entity/Q96102916,Musée de la Résistance et de la Déportation de Pau,musée en France,Frankreich,Point(-0.364472222 43.318777777),Museum,,Pau,
809,http://www.wikidata.org/entity/Q96103265,musée de Lescar,musée en France,Frankreich,Point(-0.432222222 43.336388888),Museum,,Lescar,
810,http://www.wikidata.org/entity/Q96104120,maison du Barétous,musée en France,Frankreich,Point(-0.716916666 43.095638888),Museum,,Arette,
811,http://www.wikidata.org/entity/Q96104188,Harriak Iguzkitan,musée,Frankreich,Point(-1.094138888 43.231833333),Museum,,Larceveau-Arros-Cibits,
812,http://www.wikidata.org/entity/Q96104672,musée de la chaise,musée en France,Frankreich,Point(-1.112444444 43.476194444),Museum,,Came,
813,http://www.wikidata.org/entity/Q96104848,Espace muséographique de la poterie de Garos,musée en France,Frankreich,Point(-0.473111111 43.506166666),Museum,,Garos,
814,http://www.wikidata.org/entity/Q96104970,musée historique du Biarritz Olympique,musée en France,Frankreich,Point(-1.539444444 43.4815),Museum,,Biarritz,
815,http://www.wikidata.org/entity/Q96105048,musée du rugby,musée en France,Frankreich,Point(-1.459527777 43.485527777),Museum,,Bayonne,
816,http://www.wikidata.org/entity/Q96105161,Musée des Vieux Outils,musée en France,Frankreich,,Museum,,Garlin,
817,http://www.wikidata.org/entity/Q96105283,La Poudrière,musée en France,Frankreich,Point(-0.762027777 43.322472222),Museum,,Navarrenx,
818,http://www.wikidata.org/entity/Q96123978,Q96123978,,Tschechien,Point(15.8993458 49.8319794),Museum,,Miřetice u Nasavrk,
819,http://www.wikidata.org/entity/Q96123978,Q96123978,,Tschechien,Point(15.8993458 49.8319794),Gedenkstätte,,Miřetice u Nasavrk,
820,http://www.wikidata.org/entity/Q96186895,Q96186895,,Griechenland,,Museum,,,
821,http://www.wikidata.org/entity/Q76636572,Museum Hölscherhof,Museum in Deutschland,Deutschland,Point(7.472796 52.370891),Museum,,,
822,http://www.wikidata.org/entity/Q76636574,Inselmuseum Spiekeroog-Museum,Museum in Deutschland,Deutschland,,Museum,,,
823,http://www.wikidata.org/entity/Q76636576,Kurioses Muschelmuseum,Museum in Deutschland,Deutschland,,Museum,,,
824,http://www.wikidata.org/entity/Q76636578,Fußballmuseum Springe,Museum in Deutschland,Deutschland,,Museum,,,
825,http://www.wikidata.org/entity/Q76636580,Museum für Natur - Jagd - Kultur,Museum in Deutschland,Deutschland,,Museum,,,
826,http://www.wikidata.org/entity/Q76636583,Nationalparkhaus Sankt Andreasberg,Museum in Deutschland,Deutschland,Point(10.515668 51.711544),Museum,,,
827,http://www.wikidata.org/entity/Q76636585,Baumhaus-Museum,Museum in Deutschland,Deutschland,Point(9.477745 53.603862),Museum,,,
828,http://www.wikidata.org/entity/Q76636586,Heimatmuseum,museum in Germany,Deutschland,Point(9.47415 53.600064),Museum,,,
829,http://www.wikidata.org/entity/Q76636589,Patenschaftsmuseum Goldap in Ostpreußen,Museum in Deutschland,Deutschland,Point(9.47256 53.584296),Museum,,,
830,http://www.wikidata.org/entity/Q76636593,Museum Amtspforte Stadthagen,"Heimatmuseum in Stadthagen, Niedersachsen,Deutschland",Deutschland,Point(9.204916 52.320547),Museum,,,
831,http://www.wikidata.org/entity/Q76636594,Freilichtmuseum Mühlenanger,Museum in Deutschland,Deutschland,,Museum,,,
832,http://www.wikidata.org/entity/Q76636596,Stadtmuseum,museum in Germany,Deutschland,,Museum,,,
833,http://www.wikidata.org/entity/Q76636598,Dorfmuseum Stelle,Museum in Deutschland,Deutschland,Point(10.113742 53.379242),Museum,,,
834,http://www.wikidata.org/entity/Q76636600,Heimatmuseum Hermannsburg,Museum in Deutschland,Deutschland,Point(10.095794 52.83192),Museum,,,
835,http://www.wikidata.org/entity/Q76636602,Missionsausstellung im Ludwig-Harms-Haus,Museum in Deutschland,Deutschland,Point(10.095509 52.831216),Museum,,,
836,http://www.wikidata.org/entity/Q76636604,Handwerksmuseum Suhlendorf,Museum in Deutschland,Deutschland,,Museum,,,
837,http://www.wikidata.org/entity/Q76636607,Museum am Stadtsee,Museum in Deutschland,Deutschland,Point(8.793982 52.678514),Museum,,,
838,http://www.wikidata.org/entity/Q76636610,Waldmuseum Surwold,Museum in Deutschland,Deutschland,Point(7.519803 52.968697),Museum,,,
839,http://www.wikidata.org/entity/Q76636613,Syker Vorwerk - Zentrum für zeitgenössische Kunst,Museum in Deutschland,Deutschland,Point(8.842014 52.913394),Museum,,,
840,http://www.wikidata.org/entity/Q76636615,Nationalpark-Besucherzentrum TorfHaus,Museum in Deutschland,Deutschland,Point(10.537234 51.800568),Museum,,,
841,http://www.wikidata.org/entity/Q76636617,Heimatstube Watzum,Museum in Deutschland,Deutschland,,Museum,,,
842,http://www.wikidata.org/entity/Q76636620,Museum Schloss Holdenstedt,Museum in Deutschland,Deutschland,,Museum,,,
843,http://www.wikidata.org/entity/Q76636621,Eltzer Heimatmuseum,Museum in Deutschland,Deutschland,Point(10.265016 52.448985),Museum,,,
844,http://www.wikidata.org/entity/Q76636625,Heimatstube Hänigsen,Museum in Deutschland,Deutschland,,Museum,,,
845,http://www.wikidata.org/entity/Q76636627,ErlebnisWald e.V.,Museum in Deutschland,Deutschland,Point(9.633489 51.658904),Museum,,,
846,http://www.wikidata.org/entity/Q76636630,Kali-Bergbaumuseum,Museum in Deutschland,Deutschland,,Museum,,,
847,http://www.wikidata.org/entity/Q76636633,Landschaftliches Museum+Vareler Windmühle,Museum in Varel,Deutschland,Point(8.143111111 53.400611111),Museum,,Varel,
848,http://www.wikidata.org/entity/Q76636634,Franz Radziwill - Haus,Museum in Deutschland,Deutschland,,Museum,,,
849,http://www.wikidata.org/entity/Q76636637,Nationalpark-Haus Alte Schule Dangast,Museum in Deutschland,Deutschland,,Museum,,,
850,http://www.wikidata.org/entity/Q76636639,"Heimatmuseum Vechelde, Groß Gleidingen",Museum in Deutschland,Deutschland,Point(10.426752 52.229682),Museum,,,
851,http://www.wikidata.org/entity/Q76636642,Ziegeleimuseum Gut Daren,Museum in Deutschland,Deutschland,,Museum,,,
852,http://www.wikidata.org/entity/Q76636647,ZisterzienserMuseum Kloster Walkenried,Museum in Deutschland,Deutschland,Point(10.619375 51.583006),Museum,,,
853,http://www.wikidata.org/entity/Q76636649,Außenstelle Schafstall,Museum in Deutschland,Deutschland,Point(9.588293 52.861924),Museum,,,
854,http://www.wikidata.org/entity/Q76636652,Außenstelle Schulmuseum,Museum in Deutschland,Deutschland,Point(9.477294 52.814357),Museum,,Walsrode,
855,http://www.wikidata.org/entity/Q76636655,Dorfmuseum Düshorn,Museum in Deutschland,Deutschland,Point(9.62922 52.830081),Museum,,,
856,http://www.wikidata.org/entity/Q76636658,Informationszentrum - Ziallerns,Museum in Deutschland,Deutschland,,Museum,,,
857,http://www.wikidata.org/entity/Q76636659,Internationales Muschelmuseum,"Museum in Hooksiel, Niedersachsen",Deutschland,Point(8.027416 53.626876),Museum,,Wangerland,
858,http://www.wikidata.org/entity/Q76636662,Inselmuseum alter Leuchtturm,Heimatmuseum auf der Insel Wangerooge,Deutschland,Point(7.899224 53.788797),Museum,,Wangerooge,
859,http://www.wikidata.org/entity/Q76636664,Heimatmuseum,museum in Germany,Deutschland,Point(8.780027 53.743387),Museum,,,
860,http://www.wikidata.org/entity/Q76636667,Moor- und Bauernmuseum,Museum in Deutschland,Deutschland,,Museum,,,
861,http://www.wikidata.org/entity/Q76636668,Museum Alte Ziegelei Westerholt,Museum in Deutschland,Deutschland,Point(8.152685 53.073221),Museum,,,
862,http://www.wikidata.org/entity/Q76636671,Braunschweigisches Landesmuseum - Bauernhausmuseum Bortfeld,Museum in Deutschland,Deutschland,Point(10.403999 52.293244),Museum,,Wendeburg,
863,http://www.wikidata.org/entity/Q76636673,Heimatstube Bredenbeck,Heimatmuseum in Bredenbeck bei Hannover,Deutschland,Point(9.620014 52.25552),Museum,,Wennigsen (Deister),
864,http://www.wikidata.org/entity/Q76636675,Heimatmuseum Werdumer-Mühle,Museum in Deutschland,Deutschland,Point(7.722284 53.660202),Museum,,,
865,http://www.wikidata.org/entity/Q76636676,Museum Vom Korn zum Brot,Museum in Deutschland,Deutschland,,Museum,,,
866,http://www.wikidata.org/entity/Q76636678,Museums-Bauernhaus Neemann,Museum in Deutschland,Deutschland,,Museum,,,
867,http://www.wikidata.org/entity/Q76636681,Museum im Alten Pfarrhaus,Museum in Deutschland,Deutschland,Point(9.119661 52.373025),Museum,,,
868,http://www.wikidata.org/entity/Q76636684,Wilhelm-Busch-Geburtshaus,Museum in Deutschland,Deutschland,Point(9.120162 52.375068),Museum,,,
869,http://www.wikidata.org/entity/Q76636686,Zollstockmuseum,Museum in Wiedensahl,Deutschland,Point(9.118156111 52.393006111),Museum,,,
870,http://www.wikidata.org/entity/Q76636689,Heimatmuseum Wiefelstede,Museum in Deutschland,Deutschland,Point(8.115577 53.258043),Museum,,,
871,http://www.wikidata.org/entity/Q76636691,Peetshof Wietzendorf,Museum in Deutschland,Deutschland,Point(9.977686 52.921464),Museum,,,
872,http://www.wikidata.org/entity/Q76636694,Besucherbergwerk 19-Lachter-Stollen,Museum in Deutschland,Deutschland,Point(10.283738 51.823955),Museum,,,
873,http://www.wikidata.org/entity/Q76636698,Dorf- und Heimatmuseum Windhausen,Museum in Deutschland,Deutschland,,Museum,,,
874,http://www.wikidata.org/entity/Q76636701,Waldmuseum Wingst-Wassermühle,Museum in Deutschland,Deutschland,Point(9.08698 53.745288),Museum,,,
875,http://www.wikidata.org/entity/Q76636703,Dat Groode Hus,Museum in Deutschland,Deutschland,Point(9.919148 52.68018),Museum,,,
876,http://www.wikidata.org/entity/Q76636705,Museum im Marstall,Museum in Deutschland,Deutschland,,Museum,,,
877,http://www.wikidata.org/entity/Q76636709,Museum im Dorf Lüben,Museum in Deutschland,Deutschland,,Museum,,,
878,http://www.wikidata.org/entity/Q76636711,Heimatmuseum Peldemühle,Museum in Deutschland,Deutschland,Point(7.773068 53.582869),Museum,,,
879,http://www.wikidata.org/entity/Q76636713,Kuba Museum,Museum in Deutschland,Deutschland,Point(10.554632 52.152964),Museum,,,
880,http://www.wikidata.org/entity/Q76636716,Schloss Wolfenbüttel Museum,Museum in Deutschland,Deutschland,,Museum,,,
881,http://www.wikidata.org/entity/Q76636718,Stiftung Niedersächs. Gedenkstätten+Gedenkstätte in der JVA,Museum in Deutschland,Deutschland,Point(10.541316 52.164056),Museum,,,
882,http://www.wikidata.org/entity/Q76636721,Bockwindmühle Kästorf,Museum in Deutschland,Deutschland,Point(10.784134 52.448813),Museum,,,
883,http://www.wikidata.org/entity/Q76636722,Burg Neuhaus,Museum in Deutschland,Deutschland,Point(10.856272 52.416094),Museum,,,
884,http://www.wikidata.org/entity/Q76636724,Erinnerungsstätte an die Zwangsarbeit auf dem Gelände des VW-Werks,Museum in Deutschland,Deutschland,,Museum,,,
885,http://www.wikidata.org/entity/Q76636728,Städtische Galerie Wolfsburg,Museum in Deutschland,Deutschland,,Museum,,,
886,http://www.wikidata.org/entity/Q76636729,Stadtmuseum Schloss Wolfsburg,Museum in Deutschland,Deutschland,,Museum,,,
887,http://www.wikidata.org/entity/Q76636731,Artothek,Museum in Deutschland,Deutschland,Point(8.92892 53.219729),Museum,,,
888,http://www.wikidata.org/entity/Q76636736,Ludwig-Roselius-Museum,Museum in Deutschland,Deutschland,Point(8.92765 53.218753),Museum,,,
889,http://www.wikidata.org/entity/Q76636744,Kurioses Muschel-Museum Wremen e. V.,Museum in Deutschland,Deutschland,,Museum,,,
890,http://www.wikidata.org/entity/Q76636746,Museum für Wattfischerei,Museum in Deutschland,Deutschland,Point(8.508133 53.644846),Museum,,,
891,http://www.wikidata.org/entity/Q76636749,Festung Wilhelmstein im Steinhuder Meer,Museum in Deutschland,Deutschland,,Museum,,,
892,http://www.wikidata.org/entity/Q76636751,Steinhuder Spielzeugmuseum im Scheunenviertel,Museum in Deutschland,Deutschland,,Museum,,,
893,http://www.wikidata.org/entity/Q76636754,Insects-World am Steinhuder Meer,Museum in Steinhude in Niedersachsen,Deutschland,Point(9.352478 52.453338),Museum,,Wunstorf,
894,http://www.wikidata.org/entity/Q76636757,Museum Wustrow,Museum in Deutschland,Deutschland,Point(11.11972 52.923351),Museum,,,
895,http://www.wikidata.org/entity/Q76636759,Heimatmuseum Rauchkate,Museum in Deutschland,Deutschland,Point(7.9246004 53.3967084),Museum,,,
896,http://www.wikidata.org/entity/Q76636760,Nordwestdeutsches Schulmuseum,Museum in Deutschland,Deutschland,,Museum,,,
897,http://www.wikidata.org/entity/Q76636763,Feuerwehrmuseum Zeven,Museum in Deutschland,Deutschland,Point(9.268721 53.293175),Museum,,,
898,http://www.wikidata.org/entity/Q76636764,Museum Kloster Zeven,Museum in Deutschland,Deutschland,Point(9.281128 53.296479),Museum,,,
899,http://www.wikidata.org/entity/Q76636766,Puppen- und Spielzeugmuseum,Museum in Deutschland,Deutschland,Point(9.275919 53.291724),Museum,,,
900,http://www.wikidata.org/entity/Q76636769,Heimatmuseum Zorge,Museum in Deutschland,Deutschland,,Museum,,,
901,http://www.wikidata.org/entity/Q76636771,Ausstellung Bernhard Müller-Feyen,Museum in Deutschland,Deutschland,Point(6.94676 50.382805),Museum,,,
902,http://www.wikidata.org/entity/Q76636774,Eifeler Bauernhaus-Museum,Museum in Deutschland,Deutschland,Point(6.9325559 50.3826428),Museum,,,
903,http://www.wikidata.org/entity/Q76636776,Heimat und Zunftmuseum Adenau,Museum in Deutschland,Deutschland,Point(6.92982 50.38282),Museum,,,
904,http://www.wikidata.org/entity/Q76636779,Historische Mühle Allenbach,Museum in Deutschland,Deutschland,Point(7.167685 49.754965),Museum,,,
905,http://www.wikidata.org/entity/Q76636782,Alsenzer Museum für Heimatgeschichte und Nordpfalz Galerie,Museum in Deutschland,Deutschland,Point(7.813306 49.723229),Museum,,,
906,http://www.wikidata.org/entity/Q76636783,Heimatmuseum Altenkirchen,Museum in Deutschland,Deutschland,Point(7.321339 49.44506),Museum,,,
907,http://www.wikidata.org/entity/Q76636786,Museum der Stadt Alzey,Museum in Deutschland,Deutschland,Point(8.112486 49.747353),Museum,,,
908,http://www.wikidata.org/entity/Q76636788,Johann Winter-Museum+Heilkundemuseum e.V.,Museum in Deutschland,Deutschland,Point(7.39831 50.434557),Museum,,,
909,http://www.wikidata.org/entity/Q76636792,Stadtmuseum Andernach,Museum in Deutschland,Deutschland,,Museum,,,
910,http://www.wikidata.org/entity/Q76636795,Museum unterm Trifels,Museum in Deutschland,Deutschland,,Museum,,,
911,http://www.wikidata.org/entity/Q76636798,Museum Zunftturm,Museum in Deutschland,Deutschland,Point(7.771108 50.05332),Museum,,,
912,http://www.wikidata.org/entity/Q76636801,Bad Bergzabener Zinnfigurenmuseum,Museum in Deutschland,Deutschland,Point(7.999832 49.102132),Museum,,,
913,http://www.wikidata.org/entity/Q76636803,Puppenmuseum Bad Breisig,Museum in Deutschland,Deutschland,Point(7.302048 50.50687),Museum,,,
914,http://www.wikidata.org/entity/Q76636805,Heimatmuseum Bad Dürckheim,Museum in Deutschland,Deutschland,Point(8.166125 49.460224),Museum,,,
915,http://www.wikidata.org/entity/Q76636807,Kampffmeyer'sche Holzlöffelsammlung,Museum in Deutschland,Deutschland,Point(8.159444 49.451278),Museum,,,
916,http://www.wikidata.org/entity/Q76636810,Römisches Weingut Weilberg,Museum in Deutschland,Deutschland,Point(8.180097 49.478743),Museum,,,
917,http://www.wikidata.org/entity/Q76636811,Emser Bergbaumuseum,Museum in Deutschland,Deutschland,Point(7.719442 50.349716),Museum,,,
918,http://www.wikidata.org/entity/Q76636813,Kur- und Stadtmuseum Bad Ems,Museum in Deutschland,Deutschland,Point(7.716646 50.333469),Museum,,,
919,http://www.wikidata.org/entity/Q76636816,Schloßparkmuseum Bad Kreuznach,Museum in Deutschland,Deutschland,Point(7.85077 49.847698),Museum,,,
920,http://www.wikidata.org/entity/Q76636818,Basaltpark Bad Marienberg,Museum in Deutschland,Deutschland,Point(7.954627 50.652618),Museum,,,
921,http://www.wikidata.org/entity/Q76638255,Burg und Festung Regenstein,Museum in Deutschland,Deutschland,Point(10.95958 51.815426),Museum,,,
922,http://www.wikidata.org/entity/Q76638256,Kloster Michaelstein+Musikakademie Sachsen-Anhalt für Bildung und Aufführungspraxis,Museum in Deutschland,Deutschland,,Museum,,,
923,http://www.wikidata.org/entity/Q76638260,Museum Kleines Schloß Blankenburg,Museum in Deutschland,Deutschland,Point(10.959582 51.788433),Museum,,Blankenburg,
924,http://www.wikidata.org/entity/Q76638261,Landwirtschaftsmuseum Böckwitz und Grenzlehrpfad,Museum in Deutschland,Deutschland,,Museum,,,
925,http://www.wikidata.org/entity/Q76638264,Berliner Torturm,Museum in Deutschland,Deutschland,Point(11.864414 52.273554),Museum,,,
926,http://www.wikidata.org/entity/Q76638266,Hexenturm,Museum in Deutschland,Deutschland,Point(11.861435 52.274554),Museum,,,
927,http://www.wikidata.org/entity/Q76638268,Historische Gerberei,Museum in Deutschland,Deutschland,Point(11.859341 52.272661),Museum,,,
928,http://www.wikidata.org/entity/Q76638271,Kuh- oder Freiheitsturm,Museum in Deutschland,Deutschland,Point(11.861435 52.274554),Museum,,,
929,http://www.wikidata.org/entity/Q76638274,Museum Burg Falkenstein,Museum in Deutschland,Deutschland,,Museum,,,
930,http://www.wikidata.org/entity/Q76638275,Heimatstube Calbe,Museum in Deutschland,Deutschland,Point(11.7762963 51.9027466),Museum,,,
931,http://www.wikidata.org/entity/Q76638278,Museum Coswig,Museum in Deutschland,Deutschland,Point(12.459144 51.882229),Museum,,,
932,http://www.wikidata.org/entity/Q76638280,Heimatstube Darlingerode,Museum in Deutschland,Deutschland,Point(10.732188 51.842389),Museum,,,
933,http://www.wikidata.org/entity/Q76638283,Heimatstube Derenburg,Museum in Deutschland,Deutschland,Point(10.912421 51.870354),Museum,,Blankenburg,
934,http://www.wikidata.org/entity/Q76638284,"Anhaltische Gemäldegalerie, Georgium",Museum in Deutschland,Deutschland,Point(12.230915 51.842667),Museum,,Dessau-Roßlau,
935,http://www.wikidata.org/entity/Q76638287,Heimatmuseum Alten,Museum in Deutschland,Deutschland,Point(12.197712 51.815564),Museum,,,
936,http://www.wikidata.org/entity/Q76638289,Kulturstiftung DessauWörlitz - Schloß Luisium,Museum in Deutschland,Deutschland,Point(12.232057 51.830961),Museum,,,
937,http://www.wikidata.org/entity/Q76638291,Museum für Naturkunde und Vorgeschichte,Museum in Deutschland,Deutschland,Point(12.243262 51.831251),Museum,,,
938,http://www.wikidata.org/entity/Q76638294,Stiftung Meisterhäuser,Museum in Deutschland,Deutschland,Point(12.220052 51.843213),Museum,,,
939,http://www.wikidata.org/entity/Q76638297,Museum für Stadtgeschichte,Museum in Deutschland,Deutschland,,Museum,,,
940,http://www.wikidata.org/entity/Q76638300,Kulturstiftung DessauWörlitz,Museum in Deutschland,Deutschland,,Museum,,,
941,http://www.wikidata.org/entity/Q76638302,Bergbaumuseum Deuben,Museum in Deutschland,Deutschland,Point(12.03986 51.121551),Museum,,,
942,http://www.wikidata.org/entity/Q76638304,Heimatmuseum Deuben,Museum in Deutschland,Deutschland,Point(12.086027 51.111958),Museum,,,
943,http://www.wikidata.org/entity/Q76638306,Jagdschloß Diebzig,Museum in Deutschland,Deutschland,Point(11.938432 51.862648),Museum,,,
944,http://www.wikidata.org/entity/Q76638311,Heimatstube Domersleben,Museum in Deutschland,Deutschland,,Museum,,,
945,http://www.wikidata.org/entity/Q76638312,Heimatverein Droyßig e.V.,Museum in Deutschland,Deutschland,Point(12.028149 51.042131),Museum,,,
946,http://www.wikidata.org/entity/Q76638315,Historisches Kabinett Burgruine Eckartsburg,Museum in Deutschland,Deutschland,Point(11.568293 51.119598),Museum,,,
947,http://www.wikidata.org/entity/Q76638317,Museum Egeln,Museum in Deutschland,Deutschland,Point(11.437376 51.943988),Museum,,,
948,http://www.wikidata.org/entity/Q76638319,Museum für Bodenschätzung,museum in Germany,Deutschland,Point(11.675103 51.948663),Museum,,,
949,http://www.wikidata.org/entity/Q76638320,Besucherbergwerk Drei Kronen & Ehrt,Museum in Deutschland,Deutschland,Point(10.813419 51.768048),Museum,,,
950,http://www.wikidata.org/entity/Q76638322,Technisches Museum Turmwindmühle,Museum in Deutschland,Deutschland,,Museum,,,
